STCODE,ENTITY,SITECODE,WATERYEAR,YEAR,MONTH,TYPE,Q_AREA_MO,QCODE_MO,ALK_OUT_MO,ALKCODE_MO,SSED_OUT_MO,SSEDCODE_MO,SI_OUT_MO,SICODE_MO,UTP_OUT_MO,UTPCODE_MO,TDP_OUT_MO,TDPCODE_MO,PO4P_OUT_MO,PO4PCODE_MO,PARTP_OUT_MO,PARTPCODE_MO,UTN_OUT_MO,UTNCODE_MO,TDN_OUT_MO,TDNCODE_MO,DON_OUT_MO,DONCODE_MO,PARTN_OUT_MO,PARTNCODE_MO,UTKN_OUT_MO,UTKNCODE_MO,TKN_OUT_MO,TKNCODE_MO,NH3N_OUT_MO,NH3NCODE_MO,NO3N_OUT_MO,NO3NCODE_MO,NA_OUT_MO,NACODE_MO,K_OUT_MO,KCODE_MO,CA_OUT_MO,CACODE_MO,MG_OUT_MO,MGCODE_MO,SO4S_OUT_MO,SO4SCODE_MO,CL_OUT_MO,CLCODE_MO,DOC_OUT_MO,DOCCODE_MO 
CF002,4,"GSWS08",1980,1980,1,F,30.00,A,51.29,A,51.71,A,17.90,Q,0.133,A,0.104,A,0.057,A,0.029,D,0.16,D,0.11,D,0.08,D,0.05,D,0.16,A,0.10,A,0.024,A,0.008,A,7.05,A,1.46,A,8.36,A,1.65,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,2,G,10.93,A,21.67,A,2.24,A,8.55,Q,0.044,A,0.040,A,0.024,A,0.004,D,0.04,D,0.03,D,0.02,D,0.01,D,0.03,A,0.02,A,0.002,A,0.003,A,2.89,A,0.56,A,3.26,A,0.66,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,3,F,8.29,E,15.46,A,0.37,A,6.63,Q,0.035,A,0.032,A,0.018,A,0.003,D,0.02,D,0.02,D,0.02,D,0.01,D,0.02,A,0.02,A,0.002,A,0.001,A,2.30,A,0.41,A,2.48,A,0.51,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,4,F,17.88,E,32.29,A,0.43,A,13.89,Q,0.069,A,0.067,A,0.045,A,0.003,D,0.05,D,0.04,D,0.01,D,0.02,D,0.05,A,0.04,A,0.025,A,0.000,A,4.91,A,0.91,A,5.52,A,1.14,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,5,F,3.44,A,6.83,A,0.19,A,2.94,Q,0.015,A,0.014,A,0.009,A,0.001,D,0.01,D,0.01,D,0.00,D,0.00,D,0.01,A,0.01,A,0.005,A,0.000,A,0.99,A,0.14,A,1.21,A,0.23,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,6,F,3.23,A,7.00,A,0.17,A,3.07,Q,0.015,A,0.014,A,0.008,A,0.002,D,0.01,D,0.01,D,0.00,D,0.00,D,0.01,A,0.01,A,0.002,A,0.000,A,1.01,A,0.14,A,1.64,A,0.25,E,,N,,N,,N
CF002,4,"GSWS08",1980,1980,7,F,1.56,E,3.75,A,0.47,A,1.11,Q,0.007,A,0.007,A,0.004,A,0.000,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.000,A,0.000,A,0.59,A,0.08,A,0.64,A,0.12,E,,N,,N,,N
CF002,4,"GSWS08",1980,1980,8,F,0.55,A,1.37,A,0.09,A,0.43,Q,0.002,A,0.002,A,0.001,A,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.22,A,0.03,A,0.24,A,0.04,A,,N,,N,,N
CF002,4,"GSWS08",1980,1980,9,G,0.29,A,0.71,A,0.01,A,0.25,Q,0.001,A,0.001,A,0.001,A,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.13,A,0.02,A,0.13,A,0.02,A,,N,,N,,N
CF002,4,"GSWS08",1981,1980,10,F,0.27,A,0.67,A,0.00,A,0.24,Q,0.002,A,0.001,A,0.001,A,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.13,A,0.01,A,0.11,A,0.02,A,,N,,N,,N
CF002,4,"GSWS08",1981,1980,11,F,6.54,E,14.54,A,1.63,A,5.10,Q,0.030,A,0.025,A,0.016,A,0.005,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.005,A,0.000,A,1.86,A,0.27,A,2.22,A,0.42,A,,N,,N,,N
CF002,4,"GSWS08",1981,1980,12,F,39.84,E,71.50,A,100.27,A,26.87,Q,0.233,A,0.175,A,0.088,A,0.057,D,0.33,D,0.11,D,0.10,D,0.22,D,0.33,A,0.11,A,0.012,A,0.005,A,8.46,A,1.47,A,10.84,A,2.10,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,1,G,5.10,A,10.37,A,7.48,A,3.81,Q,0.027,A,0.021,A,0.011,A,0.006,D,0.03,D,0.01,DE,0.01,DE,0.02,DE,0.03,A,0.01,E,0.001,A,0.000,A,1.28,A,0.23,A,1.47,A,0.30,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,2,F,18.29,A,34.83,A,4.30,A,13.19,Q,0.105,A,0.087,A,0.048,A,0.018,D,0.07,DE,0.05,DE,0.04,DE,0.02,DE,0.07,E,0.05,E,0.013,A,0.001,A,4.44,A,0.84,A,5.14,A,1.16,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,3,F,6.05,A,12.67,A,0.37,A,4.88,Q,0.033,A,0.030,A,0.017,A,0.003,D,0.03,DE,0.03,DE,0.01,DE,0.01,DE,0.03,E,0.03,E,0.011,A,0.000,A,1.66,A,0.29,A,1.81,A,0.41,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,4,F,13.14,A,28.37,A,0.50,A,12.86,Q,0.070,A,0.058,A,0.031,A,0.012,D,0.06,D,0.06,D,0.04,D,0.00,D,0.06,A,0.06,A,0.020,A,0.000,A,3.54,A,0.61,A,3.91,A,0.85,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,5,F,5.98,A,12.46,A,0.31,A,4.59,Q,0.026,A,0.016,A,0.014,A,0.010,D,0.03,D,0.02,D,0.02,D,0.00,D,0.03,A,0.02,A,0.006,A,0.000,A,1.73,A,0.30,A,1.96,A,0.42,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,6,F,11.05,E,23.00,A,1.20,A,9.32,Q,0.060,A,0.051,A,0.029,A,0.009,D,0.04,DE,0.03,DE,0.03,DE,0.01,DE,0.04,E,0.03,E,0.005,A,0.001,A,3.18,A,0.56,A,3.77,A,0.82,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,7,F,2.03,E,4.75,A,0.07,A,1.86,Q,0.017,A,0.014,A,0.007,A,0.003,D,0.01,DE,0.01,DE,0.01,DE,0.00,DE,0.01,E,0.01,E,0.002,A,0.000,A,0.69,A,0.12,A,0.75,A,0.17,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,8,F,0.57,A,1.54,A,0.04,A,0.54,Q,0.004,A,0.004,A,0.002,A,0.000,D,0.00,DE,0.00,DE,0.00,DE,0.00,DE,0.00,E,0.00,E,0.000,A,0.000,A,0.23,A,0.04,A,0.26,A,0.05,A,,N,,N,,N
CF002,4,"GSWS08",1981,1981,9,F,0.72,A,1.83,A,0.03,A,0.59,Q,0.005,A,0.005,A,0.002,A,0.000,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.000,A,0.000,A,0.29,A,0.04,A,0.33,A,0.07,A,,N,,N,,N
CF002,4,"GSWS08",1982,1981,10,F,2.06,A,4.46,A,0.04,A,1.86,Q,0.012,A,0.013,A,0.006,A,0.000,D,0.02,D,0.02,D,0.01,D,0.00,D,0.02,A,0.02,A,0.004,A,0.000,A,0.80,A,0.11,A,0.84,A,0.17,A,,N,,N,,N
CF002,4,"GSWS08",1982,1981,11,F,9.36,A,14.58,A,9.47,A,7.24,Q,0.058,A,0.052,A,0.023,A,0.006,D,0.07,D,0.05,D,0.05,D,0.01,D,0.07,A,0.05,A,0.001,A,0.000,A,2.71,A,0.44,A,2.87,A,0.60,A,,N,,N,,N
CF002,4,"GSWS08",1982,1981,12,F,47.21,A,68.83,A,33.96,A,35.70,Q,0.258,A,0.232,A,0.108,A,0.025,D,0.26,D,0.20,D,0.19,D,0.06,D,0.26,A,0.20,A,0.009,A,0.010,A,11.92,A,2.05,A,13.24,A,2.79,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,1,F,12.39,A,19.87,A,2.42,A,9.60,Q,0.062,A,0.049,A,,N,0.013,D,0.07,D,0.05,D,0.04,D,0.01,D,0.06,A,0.05,A,0.008,A,0.008,A,3.29,A,0.53,A,3.95,A,0.88,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,2,F,41.91,A,54.08,A,63.14,A,28.59,Q,0.190,A,0.160,A,,N,0.030,D,0.21,D,0.17,D,0.16,D,0.04,D,0.21,A,0.17,A,0.021,A,0.009,A,8.65,A,1.64,A,11.32,A,2.58,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,3,F,14.32,E,21.42,A,6.03,A,10.49,Q,0.062,A,0.053,A,,N,0.010,D,0.05,D,0.05,D,0.03,D,0.00,D,0.03,A,0.03,A,0.004,A,0.012,A,3.32,A,0.55,A,3.78,A,0.81,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,4,F,18.24,E,27.66,A,4.95,A,12.57,Q,0.080,A,0.092,A,,N,0.000,D,0.02,D,0.02,D,0.01,D,0.00,D,0.01,A,0.01,A,0.007,A,0.004,A,4.29,A,0.72,A,4.98,A,1.03,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,5,F,10.77,A,16.71,A,0.48,A,8.19,Q,0.057,A,0.054,A,,N,0.005,D,0.01,D,0.01,D,0.00,DE,0.00,D,0.01,A,0.01,A,0.000,E,0.000,A,2.69,A,0.45,A,3.09,A,0.64,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,6,F,1.82,A,3.42,A,0.11,A,1.54,Q,0.012,A,0.011,A,,N,0.001,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.000,A,0.000,A,0.59,A,0.09,A,0.63,A,0.13,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,7,F,1.31,A,2.87,A,0.22,A,1.09,Q,0.008,A,0.007,A,,N,0.001,D,0.00,D,0.01,D,0.01,D,0.00,D,0.00,A,0.01,A,0.000,A,0.000,A,0.53,A,0.08,A,0.52,A,0.11,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,8,F,0.52,A,1.25,A,0.05,A,0.24,Q,0.003,A,0.003,A,,N,0.000,D,0.00,D,0.00,D,,N,0.00,D,0.00,A,0.00,A,,N,0.000,A,0.23,A,0.04,A,0.23,A,0.05,A,,N,,N,,N
CF002,4,"GSWS08",1982,1982,9,F,0.70,A,1.71,A,0.04,A,0.68,Q,0.004,A,0.004,A,,N,0.000,D,0.00,D,0.00,D,,N,0.00,D,0.00,A,0.00,A,,N,0.000,A,0.29,A,0.06,A,0.31,A,0.06,A,,N,,N,,N
CF002,4,"GSWS08",1983,1982,10,F,4.79,A,9.62,A,0.81,A,2.95,Q,0.028,A,0.024,A,,N,0.004,D,0.02,D,0.02,D,,N,0.00,D,0.02,A,0.02,A,,N,0.000,A,1.57,A,0.25,A,1.83,A,0.37,A,,N,,N,,N
CF002,4,"GSWS08",1983,1982,11,P,8.36,A,15.21,A,3.13,A,5.89,Q,0.050,A,0.043,A,,N,0.007,D,0.04,D,0.04,D,,N,0.00,D,0.03,A,0.03,A,,N,0.003,A,2.53,A,0.40,A,2.89,A,0.60,A,,N,,N,,N
CF002,4,"GSWS08",1983,1982,12,F,37.03,E,52.62,A,74.69,A,19.07,Q,0.185,A,0.160,A,,N,0.025,D,0.14,D,0.13,D,,N,0.01,D,0.14,A,0.13,A,,N,0.010,A,8.11,A,1.52,A,10.18,A,2.14,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,1,F,25.27,A,37.00,A,36.14,A,10.81,Q,0.112,A,0.095,A,,N,0.019,D,0.08,D,0.06,D,,N,0.02,D,0.08,A,0.06,A,,N,0.010,A,5.81,A,1.04,A,6.87,A,1.47,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,2,F,26.33,A,39.12,A,25.33,A,16.05,Q,0.115,A,0.106,A,,N,0.010,D,0.10,D,0.07,D,,N,0.03,D,0.10,A,0.07,A,,N,0.003,A,5.99,A,1.04,A,7.30,A,1.57,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,3,F,20.03,A,29.58,A,24.42,A,13.75,A,0.086,A,0.079,A,,N,0.006,D,0.10,D,0.03,D,0.01,D,0.07,D,0.10,A,0.03,A,0.012,A,0.001,A,4.75,A,0.79,A,5.96,A,1.22,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,4,F,11.28,A,17.12,A,11.44,A,7.89,A,0.053,A,0.049,A,,N,0.004,D,0.07,DE,0.08,DE,0.06,D,0.03,DE,0.06,E,0.07,A,0.010,A,0.010,E,2.74,A,0.51,A,3.39,E,0.69,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,5,F,7.19,A,12.75,A,2.39,A,5.58,A,0.044,A,0.034,A,,N,0.010,D,0.03,DE,0.07,DE,0.05,D,0.00,DE,0.02,E,0.07,A,0.025,A,0.003,E,2.02,A,0.36,A,2.10,E,0.40,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,6,G,2.41,A,5.00,A,2.22,A,2.01,A,0.012,A,0.012,A,,N,0.000,D,0.02,DE,0.04,DE,0.01,D,0.00,DE,0.02,E,0.03,A,0.029,A,0.005,E,0.74,A,0.13,A,0.69,E,0.14,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,7,F,2.75,A,5.67,A,1.91,A,2.30,A,0.015,A,0.015,A,,N,0.001,D,0.01,DE,0.03,DE,0.02,D,0.00,DE,0.01,E,0.03,A,0.011,A,0.001,E,0.90,A,0.16,A,0.79,E,0.17,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,8,G,1.11,A,2.50,A,0.94,A,0.98,A,0.007,A,0.005,A,,N,0.001,D,0.00,DE,0.01,DE,0.01,D,0.00,DE,0.00,E,0.01,A,0.001,A,0.001,E,0.41,A,0.07,A,0.35,E,0.08,A,,N,,N,,N
CF002,4,"GSWS08",1983,1983,9,G,0.57,A,1.33,A,0.09,A,0.49,A,0.003,A,0.003,A,,N,0.001,D,0.01,DE,0.00,DE,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.002,E,0.23,A,0.03,A,0.19,E,0.04,A,,N,,N,,N
CF002,4,"GSWS08",1984,1983,10,F,0.41,A,1.08,A,0.02,A,0.36,A,0.002,A,0.002,A,,N,0.000,D,0.00,DE,0.00,DE,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,E,0.18,A,0.02,A,0.14,E,0.03,A,,N,,N,,N
CF002,4,"GSWS08",1984,1983,11,F,14.58,A,26.21,A,23.75,A,11.50,A,0.068,A,0.049,A,,N,0.019,D,0.10,D,0.07,D,0.06,D,0.04,D,0.09,A,0.06,A,0.004,A,0.007,A,4.61,A,0.72,A,5.63,E,1.09,A,0.48,E,1.30,E,,N
CF002,4,"GSWS08",1984,1983,12,F,27.56,A,42.54,A,60.74,A,16.94,A,0.103,A,0.074,A,,N,0.029,D,0.23,D,0.14,D,0.10,D,0.10,D,0.21,A,0.11,A,0.010,A,0.018,A,7.00,A,1.19,A,8.59,E,1.65,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,1,P,21.58,A,34.00,A,26.52,A,15.54,A,0.084,A,0.063,A,,N,0.021,D,0.13,D,0.09,D,0.07,D,0.04,D,0.12,A,0.07,A,0.005,A,0.015,A,5.44,A,0.92,A,6.65,E,1.19,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,2,P,19.72,A,30.21,A,42.49,A,15.31,A,0.085,A,0.062,A,,N,0.022,D,0.09,D,0.04,D,0.04,D,0.05,D,0.09,A,0.04,A,0.003,A,0.003,A,4.80,A,0.77,A,5.38,E,0.97,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,3,F,24.80,A,39.21,A,3.51,A,19.75,A,0.089,A,0.073,A,,N,0.016,D,0.08,DE,0.03,DE,0.03,D,0.06,D,0.08,A,0.03,A,0.001,A,0.003,E,6.10,A,1.01,A,7.10,E,1.31,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,4,F,14.47,A,24.25,A,0.81,A,11.82,A,0.057,A,0.048,A,,N,0.009,D,0.04,DE,0.04,DE,0.03,D,0.00,D,0.03,A,0.03,A,0.004,A,0.011,E,3.78,A,0.45,A,4.05,E,0.80,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,5,F,12.75,E,22.17,A,0.31,A,10.50,A,0.046,A,0.039,A,,N,0.007,D,0.04,D,0.04,D,0.03,D,0.01,D,0.03,A,0.03,A,0.001,A,0.011,A,3.33,A,0.49,A,3.72,E,0.72,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,6,F,9.36,E,17.71,A,0.81,A,7.78,A,0.026,A,0.024,A,,N,0.002,D,0.03,D,0.03,D,0.02,D,0.00,D,0.02,A,0.03,A,0.003,A,0.008,A,2.61,A,0.37,A,2.69,E,0.56,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,7,G,1.79,A,3.92,A,0.19,A,1.49,A,0.008,A,0.008,A,,N,0.000,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.001,A,0.000,A,0.58,A,0.10,A,0.55,E,0.13,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,8,G,0.59,A,1.42,A,0.14,A,0.53,A,0.003,A,0.002,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.22,A,0.03,A,0.20,E,0.05,A,,N,,N,,N
CF002,4,"GSWS08",1984,1984,9,F,0.43,A,1.08,A,0.57,A,0.38,A,0.003,A,0.002,A,,N,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.18,A,0.02,A,0.16,E,0.04,A,,N,,N,,N
CF002,4,"GSWS08",1985,1984,10,F,2.39,A,4.83,A,1.11,A,1.92,A,0.010,A,0.009,A,,N,0.001,D,0.02,D,0.01,D,0.01,D,0.01,D,0.02,A,0.01,A,0.003,A,0.000,A,0.80,A,0.10,A,0.78,E,0.15,A,,N,,N,,N
CF002,4,"GSWS08",1985,1984,11,F,26.60,A,48.25,A,10.86,A,20.49,A,0.111,A,0.085,A,,N,0.026,D,0.17,D,0.15,D,0.08,D,0.02,D,0.16,A,0.14,A,0.068,A,0.009,A,7.20,A,0.91,A,8.26,E,1.56,A,,N,,N,,N
CF002,4,"GSWS08",1985,1984,12,F,11.09,A,18.75,A,0.50,A,9.12,A,0.037,A,0.040,A,,N,0.002,D,0.08,D,0.08,D,0.05,D,0.00,D,0.07,A,0.07,A,0.024,A,0.007,A,3.31,A,0.39,A,3.23,E,0.69,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,1,F,12.41,A,20.12,A,0.81,A,9.98,A,0.063,A,0.053,A,,N,0.011,D,0.02,D,0.02,D,0.02,D,0.00,D,0.02,A,0.02,A,0.002,A,0.002,A,3.28,A,0.47,A,3.61,E,0.76,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,2,F,9.69,A,16.58,A,0.48,A,7.67,A,0.033,A,0.032,A,,N,0.001,D,0.04,D,0.04,D,0.02,D,0.01,D,0.04,A,0.03,A,0.008,A,0.004,A,2.51,A,0.38,A,2.82,E,0.61,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,3,F,13.13,A,22.25,A,0.94,A,10.75,A,0.060,A,0.057,A,,N,0.006,D,0.03,D,0.01,D,0.00,D,0.02,D,0.03,A,0.01,A,0.015,A,0.003,A,3.50,A,0.41,A,3.72,E,0.78,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,4,F,23.04,A,37.91,A,1.91,A,18.96,A,0.127,E,0.101,A,,N,0.018,DE,0.06,D,0.01,D,0.01,D,0.05,D,0.06,A,0.01,A,0.009,A,0.001,A,5.82,A,0.72,A,6.51,E,1.35,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,5,F,5.62,A,10.00,A,0.22,A,4.75,A,0.028,A,0.022,A,,N,0.005,D,0.02,D,0.04,D,0.03,D,0.00,D,0.02,A,0.04,A,0.003,A,0.001,A,1.53,A,0.23,A,1.65,E,0.37,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,6,F,4.25,A,8.46,A,12.39,A,3.89,A,0.019,A,0.018,A,,N,0.002,D,0.01,D,0.00,D,0.00,D,0.01,D,0.01,A,0.00,A,0.002,A,0.000,A,1.31,A,0.23,A,1.28,E,0.28,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,7,F,0.98,A,2.12,A,1.64,A,0.95,A,0.005,A,0.004,A,,N,0.001,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.001,A,0.000,A,0.34,A,0.06,A,0.31,E,0.07,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,8,F,0.38,A,0.92,A,0.03,A,0.35,A,0.002,A,0.002,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.16,A,0.02,A,0.15,E,0.03,A,,N,,N,,N
CF002,4,"GSWS08",1985,1985,9,F,0.59,A,1.50,A,0.03,A,0.53,A,0.002,A,0.002,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.27,A,0.04,A,0.26,E,0.06,A,,N,,N,,N
CF002,4,"GSWS08",1986,1985,10,G,1.78,A,3.67,A,0.31,A,1.46,A,0.007,A,0.007,A,,N,0.000,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.001,A,0.002,A,0.68,A,0.10,A,0.73,E,0.14,A,,N,,N,,N
CF002,4,"GSWS08",1986,1985,11,F,7.30,A,13.29,A,1.05,A,5.94,A,0.028,A,0.026,A,,N,0.002,D,0.10,D,0.09,D,0.02,D,0.01,D,0.05,A,0.03,A,0.009,A,0.051,A,2.30,A,0.35,A,2.69,E,0.50,A,,N,,N,,N
CF002,4,"GSWS08",1986,1985,12,F,15.78,A,26.41,A,2.01,A,12.76,A,0.060,A,0.058,A,,N,0.002,D,0.05,D,0.04,D,0.03,D,0.01,D,0.05,A,0.03,A,0.007,A,0.012,A,4.39,A,0.64,A,5.69,E,1.05,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,1,F,16.71,A,28.66,A,1.29,A,13.76,A,0.066,A,0.063,A,,N,0.003,D,0.03,D,0.02,D,0.02,D,0.01,D,0.03,A,0.02,A,0.010,A,0.002,A,4.61,A,0.68,A,6.06,E,1.14,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,2,F,37.88,E,50.50,A,235.20,A,25.50,A,0.273,A,0.139,A,,N,0.134,D,0.37,D,0.13,D,0.08,D,0.25,D,0.36,A,0.11,A,0.029,A,0.019,A,8.32,A,1.42,A,11.43,E,1.97,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,3,F,11.90,E,19.67,A,20.75,A,9.32,A,0.042,A,0.038,A,,N,0.005,D,0.15,D,0.14,D,0.06,D,0.01,D,0.07,A,0.06,A,0.007,A,0.083,A,3.40,A,0.51,A,3.89,E,0.78,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,4,F,7.45,A,13.00,A,6.69,A,6.92,A,0.028,A,0.026,A,,N,0.002,D,0.07,D,0.06,D,0.02,D,0.00,D,0.04,A,0.03,A,0.007,A,0.032,A,2.10,A,0.32,A,2.49,E,0.50,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,5,F,8.37,E,15.04,A,1.38,A,6.87,A,0.035,A,0.027,A,,N,0.008,D,0.04,D,0.03,D,0.01,D,0.01,D,0.04,A,0.02,A,0.011,A,0.006,A,2.37,A,0.36,A,2.97,E,0.56,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,6,F,1.82,E,3.79,A,0.64,A,1.60,A,0.008,A,0.007,A,,N,0.000,D,0.01,D,0.01,D,0.00,D,0.01,D,0.01,A,0.01,A,0.004,A,0.001,A,0.59,A,0.10,A,0.69,E,0.14,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,7,F,0.75,A,1.75,A,0.07,A,0.69,A,0.003,A,0.004,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.30,A,0.04,A,0.29,E,0.07,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,8,G,0.30,E,0.79,A,0.03,A,0.29,A,0.001,A,0.001,A,,N,0.000,D,0.00,D,0.00,D,0.00,D,0.00,D,0.00,A,0.00,A,0.000,A,0.000,A,0.13,A,0.02,A,0.13,E,0.03,A,,N,,N,,N
CF002,4,"GSWS08",1986,1986,9,G,1.98,E,4.29,A,1.09,A,1.61,A,0.010,A,0.009,A,,N,0.001,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.001,A,0.000,A,0.79,A,0.11,A,0.85,E,0.17,A,,N,,N,,N
CF002,4,"GSWS08",1987,1986,10,G,1.62,A,3.46,A,1.25,A,1.35,A,0.009,A,0.008,A,,N,0.001,D,0.01,D,0.00,D,0.00,D,0.00,D,0.01,A,0.00,A,0.002,A,0.000,A,0.63,A,0.09,A,0.67,E,0.13,A,,N,,N,,N
CF002,4,"GSWS08",1987,1986,11,G,24.49,E,41.83,A,16.86,A,18.98,A,0.119,A,0.105,A,,N,0.014,D,0.15,D,0.11,D,0.10,D,0.04,D,0.13,A,0.10,A,0.001,A,0.012,A,7.21,A,1.13,A,8.20,E,1.70,A,,N,,N,,N
CF002,4,"GSWS08",1987,1986,12,F,6.92,A,11.71,A,4.51,A,5.07,A,0.029,A,0.024,A,,N,0.005,D,0.05,D,0.03,D,0.03,D,0.01,D,0.04,A,0.03,A,0.002,A,0.006,A,1.94,A,0.31,A,2.27,E,0.47,A,,N,,N,,N
CF002,4,"GSWS08",1987,1987,1,G,16.17,A,26.96,A,9.68,A,12.23,A,0.067,A,0.060,A,,N,0.007,D,0.08,D,0.05,D,0.03,D,0.03,D,0.07,A,0.04,A,0.020,A,0.009,A,4.37,A,0.68,A,5.43,E,1.10,A,,N,,N,,N
CF002,4,"GSWS08",1987,1987,2,F,16.21,A,26.50,A,8.78,A,12.29,A,0.083,A,0.072,A,,N,0.011,D,0.06,D,0.05,D,0.04,D,0.01,D,0.06,A,0.05,A,0.013,A,0.002,A,4.56,A,0.70,A,5.14,E,1.06,A,,N,,N,,N
CF002,4,"GSWS08",1987,1987,3,G,10.02,A,17.54,A,4.12,A,7.95,A,0.049,A,0.039,A,,N,0.010,D,0.03,D,0.02,D,0.02,D,0.01,D,0.03,A,0.02,A,0.004,A,0.003,A,2.83,A,0.45,A,3.35,E,0.68,A,,N,,N,,N
CF002,4,"GSWS08",1987,1987,4,G,3.54,A,6.87,A,1.87,A,2.96,E,0.014,A,0.014,A,,N,0.000,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.002,A,0.000,A,1.18,A,0.17,A,1.57,E,0.27,A,,N,,N,,N
CF002,4,"GSWS08",1987,1987,5,F,1.90,A,3.92,A,2.11,A,1.66,E,0.006,A,0.006,A,,N,0.001,D,0.01,D,0.01,D,0.01,D,0.00,D,0.01,A,0.01,A,0.001,A,0.000,A,0.66,A,0.10,A,0.84,E,0.15,A,,N,,N,,N
